reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  This whole experience was sickening, over 3.5 grand spent on the holiday and their customer service is a shambles. Drop down menu to drop down menu not stating what I wanted to complain about. Would not even allow me to add tier points. The flight to London was marred with problems. In London we received an upgrade email to fast track and VIP lounges due to amount spent. This never happened and treated as paupers wherever we showed the email. We had to change planes to the other side of the airfield. The resort (Riu Paradise Beach) was riddled with bad food, drugs and bad attitude and when you complained you were fobbed off as they knew there was no BA staff to sound off too. The return journey was a shambles and more delays finally arriving back at Manchester completely exhausted and needing another holiday. There is light at the end of this horrid tunnel Virgin Atlantic have just started the same route from this month. Now we all know this is a better option.",   this whole experience was sickening over  grand spent on the holiday and their customer service is a shambles drop down menu to drop down menu not stating what i wanted to complain about would not even allow me to add tier points the flight to london was marred with problems in london we received an upgrade email to fast track and vip lounges due to amount spent this never happened and treated as paupers wherever we showed the email we had to change planes to the other side of the airfield the resort riu paradise beach was riddled with bad food drugs and bad attitude and when you complained you were fobbed off as they knew there was no ba staff to sound off too the return journey was a shambles and more delays finally arriving back at manchester completely exhausted and needing another holiday there is light at the end of this horrid tunnel virgin atlantic have just started the same route from this month now we all know this is a better option,-0.0505291005291005,Negative,"['Customer Service', 'Specific Service Issues']"
"Not Verified |  Poorly mismanaged services this time. Disappointed with the huge queues due to unavailability of attendants at the counters, had to wait around 1.5 hours just to check in. Then came the boarding, again had to wait at the passage for 15-30 mins. Finally when we thought things are better now, on reaching London our next boarding pass was not scanned. Around 15-20 passengers including me had to wait from 7.45 am until 1.40 am for the next flight. On boarding the next flight, no space to keep the luggage. Journey was really hectic and did not expect this from BA.",   poorly mismanaged services this time disappointed with the huge queues due to unavailability of attendants at the counters had to wait around  hours just to check in then came the boarding again had to wait at the passage for  mins finally when we thought things are better now on reaching london our next boarding pass was not scanned around  passengers including me had to wait from  am until  am for the next flight on boarding the next flight no space to keep the luggage journey was really hectic and did not expect this from ba,-0.017499999999999998,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | This was my first flight during the pandemic, so it was understandable the difficulties facing airlines. Check-in was longer than normal due to the vaccine checks and passenger locator forms etc. But on the return flight, it was a total mess. Just two counters open for economy and one for business. There were arguments regarding vaccine checks, where two BA staff were contradicting each other. It took an hour and ten minutes just to check in, resulting in the flight delay. On board, I was not expecting great service.  Seating was extremely uncomfortable, 29 inch pitch and 17 inch wide seats - just about bearable for an hour and a half flight.  On board service was a packet of crisps and a small bottle of water from another, no eye contact with me just handed out. However, I was pleased that disembarking passengers were let out in groups, despite a few idiots who decided to stand a up to get their hand luggage out while the aircraft is was still taxing to the gate. The cabin crew did manage to force them back to their seats and close the lockers.",  this was my first flight during the pandemic so it was understandable the difficulties facing airlines checkin was longer than normal due to the vaccine checks and passenger locator forms etc but on the return flight it was a total mess just two counters open for economy and one for business there were arguments regarding vaccine checks where two ba staff were contradicting each other it took an hour and ten minutes just to check in resulting in the flight delay on board i was not expecting great service  seating was extremely uncomfortable  inch pitch and  inch wide seats  just about bearable for an hour and a half flight  on board service was a packet of crisps and a small bottle of water from another no eye contact with me just handed out however i was pleased that disembarking passengers were let out in groups despite a few idiots who decided to stand a up to get their hand luggage out while the aircraft is was still taxing to the gate the cabin crew did manage to force them back to their seats and close the lockers,-0.043627450980392155,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  We have flown with BA for many years and never will again where there is an alternative. Booked and paid for Club class flights. Didn't receive a meal or drinks onboard, crew were so unorganised. We were delayed on the ground for 30 minutes prior to departing so they had plenty of time to prepare but the in-flight service was delayed once up in the air. They commenced the service, albeit very slowly, then abandoned it and closed the service altogether. The crew never even had the decency to speak to us to apologise in person or even over the tannoy.  Complained to BA and received an apology by email with the usual ""we fell short of our standards"" generic speech, but no offer of any partial refund or Avios to compensate for the lack of service. ",   we have flown with ba for many years and never will again where there is an alternative booked and paid for club class flights didnt receive a meal or drinks onboard crew were so unorganised we were delayed on the ground for  minutes prior to departing so they had plenty of time to prepare but the inflight service was delayed once up in the air they commenced the service albeit very slowly then abandoned it and closed the service altogether the crew never even had the decency to speak to us to apologise in person or even over the tannoy  complained to ba and received an apology by email with the usual we fell short of our standards generic speech but no offer of any partial refund or avios to compensate for the lack of service ,-0.07111111111111111,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Such terrible service in Club World. Such indifference and lackadaisical attitude. Hardly any service. Everything has to be asked for and gotten. Asked for a cup of tea and had the flight say..'whaa' and then when I said cup of tea she said yes...asked if wanted milk and sugar. Brought to me lukewarm tea with 2 sugar sachets, no spoon or stirrer. Pushed the bell for stirrer and had to wait a full 3 mins before someone came by, eventually for a spoon and had to drink cold tea. Seriously BA...what are you doing? Is this how you welcome back people to fly?",  such terrible service in club world such indifference and lackadaisical attitude hardly any service everything has to be asked for and gotten asked for a cup of tea and had the flight saywhaa and then when i said cup of tea she said yesasked if wanted milk and sugar brought to me lukewarm tea with  sugar sachets no spoon or stirrer pushed the bell for stirrer and had to wait a full  mins before someone came by eventually for a spoon and had to drink cold tea seriously bawhat are you doing is this how you welcome back people to fly,-0.02749999999999999,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  My flight from Boston to Heathrow arrived in time, but I and other passengers were not allowed to disembark the plane. We were kept in the tarmac for one hour and a half without being given sufficient information about what was causing this delay. Because of this delay, I and other passengers lost the connecting flight to Tirana. I was offered another connecting flight which was 8 hours later from the time of arrival. When I booked this flight, one of the main reasons that made me choose it was the fact that the layover was a little bit more than an hour. Turning it into an 8 hour layover I think is unacceptable and very poor customer service. It shows lack of respect for your clients and lack of commitment by this company to provide to their customers what they were promised and what they paid for. I am very disappointed by this experience.",   my flight from boston to heathrow arrived in time but i and other passengers were not allowed to disembark the plane we were kept in the tarmac for one hour and a half without being given sufficient information about what was causing this delay because of this delay i and other passengers lost the connecting flight to tirana i was offered another connecting flight which was  hours later from the time of arrival when i booked this flight one of the main reasons that made me choose it was the fact that the layover was a little bit more than an hour turning it into an  hour layover i think is unacceptable and very poor customer service it shows lack of respect for your clients and lack of commitment by this company to provide to their customers what they were promised and what they paid for i am very disappointed by this experience,-0.15916666666666668,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | Year after year the British Airways (BA) service on the same route (Washington-London) is becoming worse. We just had one bad experience after another on this route in July 2021.  British Airways (BA) notified us that our connection flight to Nice was bumped from 2pm to 6pm so we had to spend an extra 4 hours in the airport during this COVID era. Their website and emails prior to our day of flight kept asking us to check UK.gov for the COVID rules and regulations for transit through London which said that no COVID test was necessary if we could show proof of vaccine, however upon our arrival at the airport they told us we needed to go to the basement to take a COVID test to show negative results. They charged us $250 per person for a rapid COVID test which was an outrage and totally unnecessary. We could have gotten the test done at a cheaper rate had we known that this was a requirement prior to our flight. Food service was horrible (they served food with lots of cheese to me while I had requested a vegan meal due to may dairy allergies). BA damaged our Samsonite luggage and they told us at the airport that we needed to report this online. We have been trying to resolve this issue since July and after asking us for photos like 10 times, they are still giving us the run around. ",  year after year the british airways ba service on the same route washingtonlondon is becoming worse we just had one bad experience after another on this route in july   british airways ba notified us that our connection flight to nice was bumped from pm to pm so we had to spend an extra  hours in the airport during this covid era their website and emails prior to our day of flight kept asking us to check ukgov for the covid rules and regulations for transit through london which said that no covid test was necessary if we could show proof of vaccine however upon our arrival at the airport they told us we needed to go to the basement to take a covid test to show negative results they charged us  per person for a rapid covid test which was an outrage and totally unnecessary we could have gotten the test done at a cheaper rate had we known that this was a requirement prior to our flight food service was horrible they served food with lots of cheese to me while i had requested a vegan meal due to may dairy allergies ba damaged our samsonite luggage and they told us at the airport that we needed to report this online we have been trying to resolve this issue since july and after asking us for photos like  times they are still giving us the run around ,-0.125,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Me and my 1 year 11 months baby girl flew business class from Moscow Domodedovo to London Heathrow on 11 august. When we landed at Heathrow, my baby was sleeping. I asked stewards for my stroller, and they said it is going to wait for me at the and of the corridor before entrance to terminal building. I grabbed my sleeping baby, who is nearly 15 kg, and luggage bag (another 15 kg) and walked away. I went and entered the building, and met no one with my pram or just my pram left somewhere in this corridor. And there was no one to ask. Just a flow of passengers behind me and in front of me. On top of that, we landed at terminal 5,and I had to travel on a train to arrivals terminal for passport control and other procedures still on my own, holding my baby and heavy bag on my shoulder. I met no one whom I can ask for a help. First British airways representative I met was after passport control , i explained the situation and he said that I have to go downstairs and my pram will be with my suitcases.  No further assistance or help. I had to wait another hour for luggage and pram. I am absolutely frustrated, upset and disappointed! I can see that British Airways do not care about mothers with kids at all.",   me and my  year  months baby girl flew business class from moscow domodedovo to london heathrow on  august when we landed at heathrow my baby was sleeping i asked stewards for my stroller and they said it is going to wait for me at the and of the corridor before entrance to terminal building i grabbed my sleeping baby who is nearly  kg and luggage bag another  kg and walked away i went and entered the building and met no one with my pram or just my pram left somewhere in this corridor and there was no one to ask just a flow of passengers behind me and in front of me on top of that we landed at terminal and i had to travel on a train to arrivals terminal for passport control and other procedures still on my own holding my baby and heavy bag on my shoulder i met no one whom i can ask for a help first british airways representative i met was after passport control  i explained the situation and he said that i have to go downstairs and my pram will be with my suitcases  no further assistance or help i had to wait another hour for luggage and pram i am absolutely frustrated upset and disappointed i can see that british airways do not care about mothers with kids at all,-0.05576923076923078,Negative,['Specific Service Issues']
"✅ Trip Verified |  For this flight from Heathrow T5, passengers were piled into the bus and left for 30 mins at the terminal.  Very unhappy passengers - and when confronted the BA transport manager's response was ""sorry - we are still learning"". On arrival at the aircraft a gentleman who came on a wheelchair had no help with his luggage (I helped). Shame - since lounge service was very good. For the flight out from Munich BA had not (re) signed up to the now open lounge in Munich. To me looks like a systemic failing rather than a one off event.",   for this flight from heathrow t passengers were piled into the bus and left for  mins at the terminal  very unhappy passengers  and when confronted the ba transport managers response was sorry  we are still learning on arrival at the aircraft a gentleman who came on a wheelchair had no help with his luggage i helped shame  since lounge service was very good for the flight out from munich ba had not re signed up to the now open lounge in munich to me looks like a systemic failing rather than a one off event,-0.07400000000000002,Negative,['Specific Service Issues']
"✅ Trip Verified |  I usually avoid BA because of its appalling customer service and sneaky extra charges, but this flight was my only option. Note that BA actually charges for seat pre-selection in biz class -- 100 UK pounds in this case! Does any other airline in the world dare do that? I saved the money and waited until checkin to choose my seat for free. The seats were BA's universally derided, cramped 6-across back-to-front configuration, where you stare into the face of your seat mate an arm's length away. No other airline ever came up with this awkward arrangement --- I wonder why? No preflight drink was offered. At meal time I selected one of the three main offerings, only to be told it wasn't available -- even though there were only 3 people in my 16 seat biz section. The seat area has practically no storage except a tiny drawer at ankle level that is inaccessible when the seat is in lie flat position. The ""bed"" is the narrowest I have experienced in biz class, and is also very hard. The cabin was very cold and the blanket very thin; I had to raid blankets from two other seats just to stay warm. The amenity kit is the smallest I've ever seen in biz class -- it fits in the palm of the hand. All in all, this uncomfortable, miserly experience is hardly worth the £5,727 that BA charges for this route. I used miles to pay for my ticket -- but of course got whacked with BA's unique and notorious ""fuel surcharge"" fee of $636 for using miles.",   i usually avoid ba because of its appalling customer service and sneaky extra charges but this flight was my only option note that ba actually charges for seat preselection in biz class   uk pounds in this case does any other airline in the world dare do that i saved the money and waited until checkin to choose my seat for free the seats were bas universally derided cramped across backtofront configuration where you stare into the face of your seat mate an arms length away no other airline ever came up with this awkward arrangement  i wonder why no preflight drink was offered at meal time i selected one of the three main offerings only to be told it wasnt available  even though there were only  people in my  seat biz section the seat area has practically no storage except a tiny drawer at ankle level that is inaccessible when the seat is in lie flat position the bed is the narrowest i have experienced in biz class and is also very hard the cabin was very cold and the blanket very thin i had to raid blankets from two other seats just to stay warm the amenity kit is the smallest ive ever seen in biz class  it fits in the palm of the hand all in all this uncomfortable miserly experience is hardly worth the £ that ba charges for this route i used miles to pay for my ticket  but of course got whacked with bas unique and notorious fuel surcharge fee of  for using miles,-0.022000000000000002,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  My return flight from Antigua to London was cancelled 2 times. When I call to BA several times their computer system didn’t work and they couldn’t issue new ticket, as the result I had to pay airport price for baggage, as I couldn’t pay online without ticket. They promised to give me compensation of hotel stay, food and travel if complete online form. When I done it, I was asked to submit expenses, but link provided was to lost baggage expenses, not what I claimed. I replied that link is wrong and asked for correct link. They replied that they wouldn’t compensate anything. ",   my return flight from antigua to london was cancelled  times when i call to ba several times their computer system didn’t work and they couldn’t issue new ticket as the result i had to pay airport price for baggage as i couldn’t pay online without ticket they promised to give me compensation of hotel stay food and travel if complete online form when i done it i was asked to submit expenses but link provided was to lost baggage expenses not what i claimed i replied that link is wrong and asked for correct link they replied that they wouldn’t compensate anything ,-0.06590909090909092,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  My flight from Los Angeles to Paris via London was delayed due to late inbound aircraft due to mechanical and so I missed my connexion in London and arrived in Paris 3'25"" late and missed my onward connexion on Air France and had to overnight on my own dime in Paris. I applied for compensation lawfully due me through EC261 but their customer relations department refused by carelessly determining that my flight had arrived in London under the 3-hour delay window for compensation even though my final was clearly Paris and their CR agent acknowledged this. After I pointed out the error she ignored me so I filed a claim with the Centre for Effective Dispute Resolution and BA sent them a defences. They claim I traveled on AF65 and arrived in London ahead of schedule. The truth is that BA at LAX rebooked and reticketed me on that flight however AF refused to accept me and my baggage unless I paid them a surcharge. So, BA then rebooked me on flights to have me arrive very late into Paris and misconnect and have to overnight there. I do not know which is more shocking that BA would lie to the authorities in order to support their indefensible position or that their agents do not know how to read a passenger name record's air history.",   my flight from los angeles to paris via london was delayed due to late inbound aircraft due to mechanical and so i missed my connexion in london and arrived in paris  late and missed my onward connexion on air france and had to overnight on my own dime in paris i applied for compensation lawfully due me through ec but their customer relations department refused by carelessly determining that my flight had arrived in london under the hour delay window for compensation even though my final was clearly paris and their cr agent acknowledged this after i pointed out the error she ignored me so i filed a claim with the centre for effective dispute resolution and ba sent them a defences they claim i traveled on af and arrived in london ahead of schedule the truth is that ba at lax rebooked and reticketed me on that flight however af refused to accept me and my baggage unless i paid them a surcharge so ba then rebooked me on flights to have me arrive very late into paris and misconnect and have to overnight there i do not know which is more shocking that ba would lie to the authorities in order to support their indefensible position or that their agents do not know how to read a passenger name records air history,-0.08192307692307693,Negative,['Specific Service Issues']
"✅ Trip Verified |  I was deeply unimpressed with the lack of social distancing on my flight. The plane to London was 90% or more full, and no social distancing could be applied. A number of people wearing face masks incorrectly (over mouth or as a chinstrap) throughout the flight, and there was a fair amount of time when masks were off for the free snack (small bag of crisps and 250ml of water).  It seems crazy to allow a considerate amount of time with masks off or inappropriately worn in such a small space with no safe distance whatsoever. Also, only the absolute minimum of service which, given COVID, is understandable but makes the flight really boring - or not, since some excitement was provided by turbulence, with very little information from the flight deck. Disembarkation was chaotic to say the least but Terminal 5 was empty and vast enough to allow to finally distance. An upgrade for 89 Euros one was was available but it didn't seem to make sense. At least they departed on time and the plane appeared reasonably clean.",   i was deeply unimpressed with the lack of social distancing on my flight the plane to london was  or more full and no social distancing could be applied a number of people wearing face masks incorrectly over mouth or as a chinstrap throughout the flight and there was a fair amount of time when masks were off for the free snack small bag of crisps and ml of water  it seems crazy to allow a considerate amount of time with masks off or inappropriately worn in such a small space with no safe distance whatsoever also only the absolute minimum of service which given covid is understandable but makes the flight really boring  or not since some excitement was provided by turbulence with very little information from the flight deck disembarkation was chaotic to say the least but terminal  was empty and vast enough to allow to finally distance an upgrade for  euros one was was available but it didnt seem to make sense at least they departed on time and the plane appeared reasonably clean,-0.015017361111111127,Negative,['Specific Service Issues']
✅ Trip Verified |  British Airways canceled my flight to London on June 3 due to COVID-19. It is July 23 and they still have not refunded my money. I've reached out to executives after trying the usual customer service path. Nothing has worked. They will not call me and will not provide me any resolution. They are blatantly ignoring emails asking for help. Avoid British Airways. Service is non-existent and they will keep your money. They are keeping almost $3000US of our money.,   british airways canceled my flight to london on june  due to covid it is july  and they still have not refunded my money ive reached out to executives after trying the usual customer service path nothing has worked they will not call me and will not provide me any resolution they are blatantly ignoring emails asking for help avoid british airways service is nonexistent and they will keep your money they are keeping almost us of our money,-0.175,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  London to Frankfurt. I made the mistake of exchanging my April flights with BA for a voucher, because of the travel disruption due to the pandemic. Big mistake. BA has failed completely and does not seem to care. I tried to book an August flight using the voucher, but frlights cannot be booked online using a voucher. You have to wait for hours on the phone to speak to someone. Customer service tried to charge me twice the original cost. Then no email confirmation for hours, after I chased it up (another long wait on hold). Email confirmation showed they had booked the wrong outbound date - service supervisor denied any error on their part and refused to rebook for correct date or give a refund. A few days later I started all over again and booked an alternative outbound date (still not the one I wanted, but better) - And 3 weeks later, BA cancelled the return flight! So I Called for a refund to be told ""If it hasn't appeared in my account after 21 days, to get back in touch"".  Things go wrong. It's how you deal with problems that mark out good customer service. BA hasn't a clue!",   london to frankfurt i made the mistake of exchanging my april flights with ba for a voucher because of the travel disruption due to the pandemic big mistake ba has failed completely and does not seem to care i tried to book an august flight using the voucher but frlights cannot be booked online using a voucher you have to wait for hours on the phone to speak to someone customer service tried to charge me twice the original cost then no email confirmation for hours after i chased it up another long wait on hold email confirmation showed they had booked the wrong outbound date  service supervisor denied any error on their part and refused to rebook for correct date or give a refund a few days later i started all over again and booked an alternative outbound date still not the one i wanted but better  and  weeks later ba cancelled the return flight so i called for a refund to be told if it hasnt appeared in my account after  days to get back in touch  things go wrong its how you deal with problems that mark out good customer service ba hasnt a clue,-0.014285714285714282,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | BA cancelled my flight to Lyon, March/April 2020, because of the Corona crisis. I could not obtain a refund, as the BA website and telephone service made this impossible, it just sent me round in circles. So I opted for a Future Travel Voucher, as this could be obtained via the website. I have now tried to use the voucher for a flight to Munich, and was informed by the website that I have to call BA for this. The Silver card member phone number is inaccessible, as BA has reduced telephone access to one number. I have now called this number five times, each time I was told to call at another time, as 'in these difficult times, they had to protect staff'. This is exactly the same message that I received the many times I called for a refund. Is BA not honouring their voucher system, trying to fob off customers and keep their money? This is appalling business practice!",  ba cancelled my flight to lyon marchapril  because of the corona crisis i could not obtain a refund as the ba website and telephone service made this impossible it just sent me round in circles so i opted for a future travel voucher as this could be obtained via the website i have now tried to use the voucher for a flight to munich and was informed by the website that i have to call ba for this the silver card member phone number is inaccessible as ba has reduced telephone access to one number i have now called this number five times each time i was told to call at another time as in these difficult times they had to protect staff this is exactly the same message that i received the many times i called for a refund is ba not honouring their voucher system trying to fob off customers and keep their money this is appalling business practice,-0.12083333333333333,Negative,"['Customer Service', 'Specific Service Issues']"
✅ Trip Verified |  Tokyo to London. 12 hours without anything to eat because the sandwich I was given was inedible. There was no bar service and soft drinks were pitiful with orange running out after a matter of hours. Total waste of money having paid for Premium Economy. I am aware it was the beginning of the Covid19 issues but the situation was appalling and has been made worse by a total lack of follow up service from British Airways. Their attitude is unacceptable - it is all about money with them. ,   tokyo to london  hours without anything to eat because the sandwich i was given was inedible there was no bar service and soft drinks were pitiful with orange running out after a matter of hours total waste of money having paid for premium economy i am aware it was the beginning of the covid issues but the situation was appalling and has been made worse by a total lack of follow up service from british airways their attitude is unacceptable  it is all about money with them ,-0.075,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  At check-in desk at T5 Heathrow was told by BA staff that Sweden only allowing Swedish nationals into country. This was contrary to advice on Swedish Government website.  I rang the border control office at Arlanda airport. They confirmed that EU/EFTA/EEA & UK nationals were clear to enter the country. I offered the phone to BA staff to clear up any confusion. They declined and then changed their story saying it was their own company policy. I spent the next hour trying to get through to BA on the telephone for a refund. The calls were being disconnect due to high call volumes.  BA standard of service compared to the other major European airlines was dishonest and obstructive. Furthermore if the other airlines can provide customer support on the telephone or via email at this time BA should be able to do the same. While in-flight staff at BA are still terrific, they are let down by the worst sort of management bureaucracy.",   at checkin desk at t heathrow was told by ba staff that sweden only allowing swedish nationals into country this was contrary to advice on swedish government website  i rang the border control office at arlanda airport they confirmed that eueftaeea  uk nationals were clear to enter the country i offered the phone to ba staff to clear up any confusion they declined and then changed their story saying it was their own company policy i spent the next hour trying to get through to ba on the telephone for a refund the calls were being disconnect due to high call volumes  ba standard of service compared to the other major european airlines was dishonest and obstructive furthermore if the other airlines can provide customer support on the telephone or via email at this time ba should be able to do the same while inflight staff at ba are still terrific they are let down by the worst sort of management bureaucracy,-0.0004027777777777908,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  I booked a flight with them on 26 of March, but was unable to flight to the destination due to coronavirus restrictions. Since then I am trying to call them every day! I also filled out the form to request a refund but no reply in a week. Today I finally managed to spoke to the lady on the phone from their CS, but she just directed me to their website or she gave me another number. This number directed me to call again the first number I called already! After minutes of waiting again I spoke to another lady, she asked me for my reference and said she will transfer me to someone else, when she hang up on me!! Unbelievable!! So you can not even call them, and when you finally speak with someone no help at all! I never thought company like this have this poor customer service especially in situation like this with the corona virus.",   i booked a flight with them on  of march but was unable to flight to the destination due to coronavirus restrictions since then i am trying to call them every day i also filled out the form to request a refund but no reply in a week today i finally managed to spoke to the lady on the phone from their cs but she just directed me to their website or she gave me another number this number directed me to call again the first number i called already after minutes of waiting again i spoke to another lady she asked me for my reference and said she will transfer me to someone else when she hang up on me unbelievable so you can not even call them and when you finally speak with someone no help at all i never thought company like this have this poor customer service especially in situation like this with the corona virus,-0.06944444444444445,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I flew to Vancouver mid March to see my mother, then in hospital. Three days after arrival my mother passed away and I subsequently needed tochange my return flight to be able to attend her funeral. I tried to manage my booking online, as BA suggest. But, because I had bought a package that included car hire the BA site said I was unable to change this online and I had to call their customer services. I spent over 19 hours hanging on a telephone trying to call the numbers listed online.  I set up conversations Facebook and Twitter, they went unanswered. On the second day of my telephone ordeal I actually called a different number and spoke to a guy in ‘holidays’ who said he couldn’t help me either but that he would try and add me to the queue for the help line. When this was finally answered after another hour and a half of waiting I managed to blurt out my Ref number, nothing else… before that call was disconnected. Thankfully the one person I had briefly spoken to in the Duty office that night then emailed me back and I was able to have a conversation about my need to change flight. This change took about 10-15 minutes over a few emails. But the person helping me couldn’t extend the car hire because the vehicle had already been collected. The only way this could be managed would be by myself calling the car hire company. But two days previously, when I tried to manage my booking online I was told I couldn’t do this because I had bought a package and that this could only be done by BA. I do totally understand the turmoil caused by Covid-19, but never again BA.",   i flew to vancouver mid march to see my mother then in hospital three days after arrival my mother passed away and i subsequently needed tochange my return flight to be able to attend her funeral i tried to manage my booking online as ba suggest but because i had bought a package that included car hire the ba site said i was unable to change this online and i had to call their customer services i spent over  hours hanging on a telephone trying to call the numbers listed online  i set up conversations facebook and twitter they went unanswered on the second day of my telephone ordeal i actually called a different number and spoke to a guy in ‘holidays’ who said he couldn’t help me either but that he would try and add me to the queue for the help line when this was finally answered after another hour and a half of waiting i managed to blurt out my ref number nothing else… before that call was disconnected thankfully the one person i had briefly spoken to in the duty office that night then emailed me back and i was able to have a conversation about my need to change flight this change took about  minutes over a few emails but the person helping me couldn’t extend the car hire because the vehicle had already been collected the only way this could be managed would be by myself calling the car hire company but two days previously when i tried to manage my booking online i was told i couldn’t do this because i had bought a package and that this could only be done by ba i do totally understand the turmoil caused by covid but never again ba,-0.012280701754385967,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  London City to Berlin on 8th March. Flight got canceled. The lady at the counter was extremely unfriendly and arrogant. Extremely rude staff and service. This is no way to treat passengers!, especially not if the expensive flight is cancelled!",   london city to berlin on th march flight got canceled the lady at the counter was extremely unfriendly and arrogant extremely rude staff and service this is no way to treat passengers especially not if the expensive flight is cancelled,-0.23125,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  London to Cape Town. Gone are the days in which British Airways was a great airline. Weird seat configuration, service that needs training, horrible food and no internet in business class are  basic services offered by most of the airlines but not by BA.",   london to cape town gone are the days in which british airways was a great airline weird seat configuration service that needs training horrible food and no internet in business class are  basic services offered by most of the airlines but not by ba,-0.033333333333333326,Negative,"['Facilities', 'Staffing Levels', 'Technology', 'Specific Service Issues']"
"Not Verified |  Rio de Janeiro to London . Economy - packed out seating, awful food, very narrow seats, uncomfortable, expensive add ons (seat choice, luggage), try to match Norwegian pricing on the Rio route, IFE was iffy. My back and legs have been terrible for 3 days (I paid £77 for an exit seat), the breakfast served was unfit for me, I took my own drinks and some food items. Long haul is getting the same as short. Come prepared!",   rio de janeiro to london  economy  packed out seating awful food very narrow seats uncomfortable expensive add ons seat choice luggage try to match norwegian pricing on the rio route ife was iffy my back and legs have been terrible for  days i paid £ for an exit seat the breakfast served was unfit for me i took my own drinks and some food items long haul is getting the same as short come prepared,-0.2463636363636363,Negative,"['Facilities', 'Specific Service Issues']"
"✅ Trip Verified |  San Jose to Amsterdam via London. Layout of Boeing 787 cabin is poor with rearmost seat not having luggage bins (row 42-44 D, E, and F,). In addition the crew fill the bins over the outer seats (row 42-43 K, J) with their bags and blankets. I would not recommend BA or the 787.",   san jose to amsterdam via london layout of boeing  cabin is poor with rearmost seat not having luggage bins row  d e and f in addition the crew fill the bins over the outer seats row  k j with their bags and blankets i would not recommend ba or the ,-0.4,Negative,"['Facilities', 'Specific Service Issues']"
"Not Verified |  London to Los Angeles. Take off was delayed by 3 hrs (which we spent onboard) because of a dent to the door which needed inspection - sure maybe outside of their control. I was flying with my wife and two kids (2 & 4), sitting on bulkhead with 3 seats and using the baby bassinet facility. After take off we saw that the inflight entertainment service (for the whole section - not whole cabin) was not working. And we were sitting into an 11.5hr overnight flight with two little ones, meaning sleeping was not going to happen. We contacted the cabin crew who made zero accommodation. Sorry they said. During the flight the cabin crew stood in the galley behind the bulkhead talking loudly while the lights were dimmed, and kept slamming drawers as they moved things around. To cap it off, we landed at 10pm ET and they had left behind our baby car seat and stroller. We finally received them back 2 days later. Conclusion, never fly BA again.",   london to los angeles take off was delayed by  hrs which we spent onboard because of a dent to the door which needed inspection  sure maybe outside of their control i was flying with my wife and two kids    sitting on bulkhead with  seats and using the baby bassinet facility after take off we saw that the inflight entertainment service for the whole section  not whole cabin was not working and we were sitting into an hr overnight flight with two little ones meaning sleeping was not going to happen we contacted the cabin crew who made zero accommodation sorry they said during the flight the cabin crew stood in the galley behind the bulkhead talking loudly while the lights were dimmed and kept slamming drawers as they moved things around to cap it off we landed at pm et and they had left behind our baby car seat and stroller we finally received them back  days later conclusion never fly ba again,-0.08583333333333334,Negative,"['Facilities', 'Specific Service Issues']"
"✅ Trip Verified |  London to Bangkok. It's not what it used to be but most importantly, it does not deliver what it promises any longer.  Disappointing food, outdated and uncomfortable seats, appalling baggage handling at LHR, and  mediocre crew service onboard. The customer service online is just as bad. My most recent experience was early January 2020 when they put me next to a couple with a newborn baby in Club World on an overnight flight from LHR to BKK. Baby screams, could not sleep and as the cabin was full, they could not move me. The couple was very nice, apologetic and we just had to bear the 12 hours long haul flight together. However, my dealings with customer service was appalling. When is BA going to offer a kids free zone in Club World for people who need to work or sleep?",   london to bangkok its not what it used to be but most importantly it does not deliver what it promises any longer  disappointing food outdated and uncomfortable seats appalling baggage handling at lhr and  mediocre crew service onboard the customer service online is just as bad my most recent experience was early january  when they put me next to a couple with a newborn baby in club world on an overnight flight from lhr to bkk baby screams could not sleep and as the cabin was full they could not move me the couple was very nice apologetic and we just had to bear the  hours long haul flight together however my dealings with customer service was appalling when is ba going to offer a kids free zone in club world for people who need to work or sleep,-0.024705882352941154,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
