reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  I flew to Vancouver mid March to see my mother, then in hospital. Three days after arrival my mother passed away and I subsequently needed tochange my return flight to be able to attend her funeral. I tried to manage my booking online, as BA suggest. But, because I had bought a package that included car hire the BA site said I was unable to change this online and I had to call their customer services. I spent over 19 hours hanging on a telephone trying to call the numbers listed online.  I set up conversations Facebook and Twitter, they went unanswered. On the second day of my telephone ordeal I actually called a different number and spoke to a guy in ‘holidays’ who said he couldn’t help me either but that he would try and add me to the queue for the help line. When this was finally answered after another hour and a half of waiting I managed to blurt out my Ref number, nothing else… before that call was disconnected. Thankfully the one person I had briefly spoken to in the Duty office that night then emailed me back and I was able to have a conversation about my need to change flight. This change took about 10-15 minutes over a few emails. But the person helping me couldn’t extend the car hire because the vehicle had already been collected. The only way this could be managed would be by myself calling the car hire company. But two days previously, when I tried to manage my booking online I was told I couldn’t do this because I had bought a package and that this could only be done by BA. I do totally understand the turmoil caused by Covid-19, but never again BA.",   i flew to vancouver mid march to see my mother then in hospital three days after arrival my mother passed away and i subsequently needed tochange my return flight to be able to attend her funeral i tried to manage my booking online as ba suggest but because i had bought a package that included car hire the ba site said i was unable to change this online and i had to call their customer services i spent over  hours hanging on a telephone trying to call the numbers listed online  i set up conversations facebook and twitter they went unanswered on the second day of my telephone ordeal i actually called a different number and spoke to a guy in ‘holidays’ who said he couldn’t help me either but that he would try and add me to the queue for the help line when this was finally answered after another hour and a half of waiting i managed to blurt out my ref number nothing else… before that call was disconnected thankfully the one person i had briefly spoken to in the duty office that night then emailed me back and i was able to have a conversation about my need to change flight this change took about  minutes over a few emails but the person helping me couldn’t extend the car hire because the vehicle had already been collected the only way this could be managed would be by myself calling the car hire company but two days previously when i tried to manage my booking online i was told i couldn’t do this because i had bought a package and that this could only be done by ba i do totally understand the turmoil caused by covid but never again ba,-0.012280701754385967,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Frankfurt to Buenos Aires via London in October 2019. The aircraft is very old with small screens and ample entertainment, which becomes an issue flying +10hrs. The 1 hour layover was a complete disaster. The staff was unfriendly and inconsiderate to me. ",   frankfurt to buenos aires via london in october  the aircraft is very old with small screens and ample entertainment which becomes an issue flying hrs the  hour layover was a complete disaster the staff was unfriendly and inconsiderate to me ,-0.006666666666666664,Negative,['Customer Service']
"✅ Trip Verified |  London City to Berlin on 8th March. Flight got canceled. The lady at the counter was extremely unfriendly and arrogant. Extremely rude staff and service. This is no way to treat passengers!, especially not if the expensive flight is cancelled!",   london city to berlin on th march flight got canceled the lady at the counter was extremely unfriendly and arrogant extremely rude staff and service this is no way to treat passengers especially not if the expensive flight is cancelled,-0.23125,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Madrid to London. I keep giving BA the benefit of the doubt, but things are getting worse not better. This A321 has cramped business class seats, no middle table any more and frankly this is a pathetic premium cabin. Despite every statement they make about catering improvements, i simply refer to meal photos on this route in 2016 or 2017 to see they have severely cut back on meal portions and cost. Iberia staff in  Madrid were all very nice, cabin staff okay, but overall Club Europe is not worth the money - don't waste your money on this.  ",   madrid to london i keep giving ba the benefit of the doubt but things are getting worse not better this a has cramped business class seats no middle table any more and frankly this is a pathetic premium cabin despite every statement they make about catering improvements i simply refer to meal photos on this route in  or  to see they have severely cut back on meal portions and cost iberia staff in  madrid were all very nice cabin staff okay but overall club europe is not worth the money  dont waste your money on this  ,-0.018333333333333323,Negative,"['Customer Service', 'Facilities']"
"✅ Trip Verified |  London to Bangkok. It's not what it used to be but most importantly, it does not deliver what it promises any longer.  Disappointing food, outdated and uncomfortable seats, appalling baggage handling at LHR, and  mediocre crew service onboard. The customer service online is just as bad. My most recent experience was early January 2020 when they put me next to a couple with a newborn baby in Club World on an overnight flight from LHR to BKK. Baby screams, could not sleep and as the cabin was full, they could not move me. The couple was very nice, apologetic and we just had to bear the 12 hours long haul flight together. However, my dealings with customer service was appalling. When is BA going to offer a kids free zone in Club World for people who need to work or sleep?",   london to bangkok its not what it used to be but most importantly it does not deliver what it promises any longer  disappointing food outdated and uncomfortable seats appalling baggage handling at lhr and  mediocre crew service onboard the customer service online is just as bad my most recent experience was early january  when they put me next to a couple with a newborn baby in club world on an overnight flight from lhr to bkk baby screams could not sleep and as the cabin was full they could not move me the couple was very nice apologetic and we just had to bear the  hours long haul flight together however my dealings with customer service was appalling when is ba going to offer a kids free zone in club world for people who need to work or sleep,-0.024705882352941154,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Los Angeles to London on 6th January, and my husbands seat was broken. The Customer Service Manager was rude to me and made insinuations about our intentions. It was a dreadful way to end our honeymoon and left a bitter taste. A truly horrendous experience.",   los angeles to london on th january and my husbands seat was broken the customer service manager was rude to me and made insinuations about our intentions it was a dreadful way to end our honeymoon and left a bitter taste a truly horrendous experience,-0.36,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
✅ Trip Verified | My partner and I spent Christmas in Tokyo. The flight over was enjoyable the staff were polite and helpful and it all ran smoothly. Our experience back home was completely different. The staff were incredibly rude and lazy. The flight was 12 hours and mid flight my partner asked for a bottle of water. The lady very rudely said she was going the other way and that my partner could head to the back and help herself. My partner headed to the back where there were two more ladies sitting and when requested they pointed to a shelf my partner got the water from. Both our TV's stopped working mid flight also for a period of 40 minutes. We asked the staff if they could fix the problem. The lady said she would try while sighing. As 25 year olds deciding on which airline brands to remain loyal to I can tell you British Airways will not be it. Terrible customer service.,  my partner and i spent christmas in tokyo the flight over was enjoyable the staff were polite and helpful and it all ran smoothly our experience back home was completely different the staff were incredibly rude and lazy the flight was  hours and mid flight my partner asked for a bottle of water the lady very rudely said she was going the other way and that my partner could head to the back and help herself my partner headed to the back where there were two more ladies sitting and when requested they pointed to a shelf my partner got the water from both our tvs stopped working mid flight also for a period of  minutes we asked the staff if they could fix the problem the lady said she would try while sighing as  year olds deciding on which airline brands to remain loyal to i can tell you british airways will not be it terrible customer service,-0.025392156862745097,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Istanbul to London. We had to wait for ages to check into our flight after being advised to turn up 3 hrs before departure time to check in. We had to wait for 40 minutes before any check in staff turned up. Once they did, the staff were surly and rude. On the flight and there was no IFE, no free drink or snack or  a map to track the flight. The onboard crew were a bit chaotic. Serving M&S food for purchase. The flight was not delayed by too much and relatively smooth. However the BA product is now tired and slightly pathetic. ",   istanbul to london we had to wait for ages to check into our flight after being advised to turn up  hrs before departure time to check in we had to wait for  minutes before any check in staff turned up once they did the staff were surly and rude on the flight and there was no ife no free drink or snack or  a map to track the flight the onboard crew were a bit chaotic serving ms food for purchase the flight was not delayed by too much and relatively smooth however the ba product is now tired and slightly pathetic ,-0.21666666666666667,Negative,"['Customer Service', 'Signage and Navigation']"
"✅ Trip Verified |  Copenhagen to London. Super slow, had to wait for buses which were delayed. Also packed the buses to tight with people. Where too far from arrival terminals. Service bad from staff. Coming to Terminal 5 is the worst terminal on Heathrow. The food and beverage on board was terrible for the price. For the price of the airline ticket the whole experience was way below expected service and time of staff.",   copenhagen to london super slow had to wait for buses which were delayed also packed the buses to tight with people where too far from arrival terminals service bad from staff coming to terminal  is the worst terminal on heathrow the food and beverage on board was terrible for the price for the price of the airline ticket the whole experience was way below expected service and time of staff,-0.2939153439153439,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
Not Verified |  Heathrow to Belfast. Great service in Belfast but absolutely shocking in T5 at Heathrow. Very rude check in staff when told we had to print out boarding passes and also for our suitcases. Totally disgusted. Cabin crew were lovely on the 12.40 flight to Belfast on 9th December.,   heathrow to belfast great service in belfast but absolutely shocking in t at heathrow very rude check in staff when told we had to print out boarding passes and also for our suitcases totally disgusted cabin crew were lovely on the  flight to belfast on th december,-0.21799999999999997,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | London to New York JFK. We were booked on Brussels Airlines, two of us, which cancelled the flight and rerouted us on BA. The flight BRU to London was fine but the transatlantic leg and Heathrow Airport Terminal 5 were utter nightmares. Never again will I go to or through Heathrow. However, this review is about BA's 747-400 to JFK an aircraft that was in such a sorry state that it should have been junked years ago. How does BA have the gall to call its service ""business class""? The seats were tiny and wrapped in plastic chicken coop partitions that rattled and even fell down on several occasions. Let me add that we faced backwards and looked at a filthy wall. Cabin service was friendly and the food was actually quite decent. Aside from that, I now understand why BA has such a horrendous and well-deserved reputation. Never again.",  london to new york jfk we were booked on brussels airlines two of us which cancelled the flight and rerouted us on ba the flight bru to london was fine but the transatlantic leg and heathrow airport terminal  were utter nightmares never again will i go to or through heathrow however this review is about bas  to jfk an aircraft that was in such a sorry state that it should have been junked years ago how does ba have the gall to call its service business class the seats were tiny and wrapped in plastic chicken coop partitions that rattled and even fell down on several occasions let me add that we faced backwards and looked at a filthy wall cabin service was friendly and the food was actually quite decent aside from that i now understand why ba has such a horrendous and welldeserved reputation never again,-0.06863275613275614,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | The flight departure was delayed due to what the Captain described in his announcement as a ""mix up"" with paperwork. Disembarkation was delayed due to what he also described as a ""mix up"" with landing bridge allocation. So the plane had to taxi around the runway until a gate was found. We missed our connecting flight. The staff in purple at the airport who are supposed to help passengers find connecting flights didn’t know what to do. We ended up being shunted onto another flight resulting in a four hour delay. All of this inconvenience is due to BA’s incompetent management. My seat would not recline and the food was just carbohydrate filigree. The flight attendants are rude. It used to be a good airline.",  the flight departure was delayed due to what the captain described in his announcement as a mix up with paperwork disembarkation was delayed due to what he also described as a mix up with landing bridge allocation so the plane had to taxi around the runway until a gate was found we missed our connecting flight the staff in purple at the airport who are supposed to help passengers find connecting flights didn’t know what to do we ended up being shunted onto another flight resulting in a four hour delay all of this inconvenience is due to ba’s incompetent management my seat would not recline and the food was just carbohydrate filigree the flight attendants are rude it used to be a good airline,-0.05416666666666666,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"✅ Trip Verified |  Bordeaux to Gatwick. British Airways cancelled my September 11 flight due to the pilots strike, with advance notice. I made alternative travel arrangements, confirmed that I wanted to to cancel from my end in order to receive a refund, and received confirmation from BA on 24 August 2019. BA refunded my fare soon enough, but I am still awaiting a refund for the 70 Euro cost of baggage that I paid - six weeks later. I lodged a complaint on 9th October. No action. I lodged another complaint on 25th October, and still no action. They cancelled my flight, and won't refund my money. And they call it Customer Service! ",   bordeaux to gatwick british airways cancelled my september  flight due to the pilots strike with advance notice i made alternative travel arrangements confirmed that i wanted to to cancel from my end in order to receive a refund and received confirmation from ba on  august  ba refunded my fare soon enough but i am still awaiting a refund for the  euro cost of baggage that i paid  six weeks later i lodged a complaint on th october no action i lodged another complaint on th october and still no action they cancelled my flight and wont refund my money and they call it customer service ,-0.047222222222222214,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | Flew back from Abu Dhabi in World traveller plus. The seat is so uncomfortable it does not warrant the price tag of the seat, seat cushioning terrible and zero feeling of comfort, I got no sleep. A snack was served after take off which was quite tasty, but breakfast was just dismal, tasteless. Not much interaction with the crew, but they seemed friendly enough. Would not travel with British Airways in this cabin again, really not worth the price tag.",  flew back from abu dhabi in world traveller plus the seat is so uncomfortable it does not warrant the price tag of the seat seat cushioning terrible and zero feeling of comfort i got no sleep a snack was served after take off which was quite tasty but breakfast was just dismal tasteless not much interaction with the crew but they seemed friendly enough would not travel with british airways in this cabin again really not worth the price tag,-0.21944444444444444,Negative,"['Customer Service', 'Facilities']"
✅ Trip Verified | Istanbul to New York via London. Literally the worst experience. We have tried this airline for the first and definitely last time! They should go through their customer service hiring department from scratch!,  istanbul to new york via london literally the worst experience we have tried this airline for the first and definitely last time they should go through their customer service hiring department from scratch,-0.1534090909090909,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I wouldn't even rate them 1/10 2 x business class passengers booked via On Business. 1 bag lost in transit. Ground crew in MXP rude, dismissive & most unhelpful, unable to locate missing bag. Waited for next flight to arrive, still no bag. Decided to cut short our trip as the bag contained essential meds - ok that's a lesson learnt the hard way. Due to this being an OB booking BA customer services unwilling to be flexible and change tickets resulting in full fare tickets purchased to return. Apparently the bag arrived 24hrs later, we were back in the UK, despite BA website showing in transit LHR/MXP for 8 days! Numerous lengthy calls to customer service proved fruitless, passed from one department to another then cut off! After an email to their CEO & Director of Brand and Customer Experience received a call from Global Engagement Executive Team offering £100 e-voucher. Abysmal customer services. No wonder their reputation is in tatters. I will never fly BA again.",   i wouldnt even rate them   x business class passengers booked via on business  bag lost in transit ground crew in mxp rude dismissive  most unhelpful unable to locate missing bag waited for next flight to arrive still no bag decided to cut short our trip as the bag contained essential meds  ok thats a lesson learnt the hard way due to this being an ob booking ba customer services unwilling to be flexible and change tickets resulting in full fare tickets purchased to return apparently the bag arrived hrs later we were back in the uk despite ba website showing in transit lhrmxp for  days numerous lengthy calls to customer service proved fruitless passed from one department to another then cut off after an email to their ceo  director of brand and customer experience received a call from global engagement executive team offering £ evoucher abysmal customer services no wonder their reputation is in tatters i will never fly ba again,-0.02450980392156863,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Hong Kong to London. An email on the 25th August advising us that this flight was cancelled and the hours spent on hold never speaking to anyone, what a total awful nightmare. Then the email at 6.00pm saying I must be delighted to find out my flight has not been cancelled. All slots in the Elemis Salon were already booked so no massages were available in First Class. Arriving at HK airport on the return journey and struggling even to get from the pavement to the inside of the terminal (why did they not tell us to print out proof of travel??). We had to wait ages for BA to open a check in desk, pretty average food and service in the Qantas lounge. A broken screen in seat 59A (it would not stay in position and without wedging, unusable to constant interruptions during the flight to my partner from a large passenger climbing over him. A ghastly sweet and sour chicken main course which made me send my tray away and not eat until after leaving the flight. Cheapest goodies bag with the broken zip and my suitcase was the very last off the plane. I had already been to the BA desk and reported it when it then eventually turned up on the conveyor belt. First class out to HK was a good business class experience, the return flight in business class was in a word poor. The plane was tired, IFE faulty, poor food and the journey was only saved by the quality of the staff, they were lovely - but if you give them rubbish tools they will serve rubbish. The night term pantry offering was a total joke. I have been a BA Exec card holder since for ever and I have seen is a decline in the service level. Certainly not value for money, we did not get a Club class experience on the flight home.",   hong kong to london an email on the th august advising us that this flight was cancelled and the hours spent on hold never speaking to anyone what a total awful nightmare then the email at pm saying i must be delighted to find out my flight has not been cancelled all slots in the elemis salon were already booked so no massages were available in first class arriving at hk airport on the return journey and struggling even to get from the pavement to the inside of the terminal why did they not tell us to print out proof of travel we had to wait ages for ba to open a check in desk pretty average food and service in the qantas lounge a broken screen in seat a it would not stay in position and without wedging unusable to constant interruptions during the flight to my partner from a large passenger climbing over him a ghastly sweet and sour chicken main course which made me send my tray away and not eat until after leaving the flight cheapest goodies bag with the broken zip and my suitcase was the very last off the plane i had already been to the ba desk and reported it when it then eventually turned up on the conveyor belt first class out to hk was a good business class experience the return flight in business class was in a word poor the plane was tired ife faulty poor food and the journey was only saved by the quality of the staff they were lovely  but if you give them rubbish tools they will serve rubbish the night term pantry offering was a total joke i have been a ba exec card holder since for ever and i have seen is a decline in the service level certainly not value for money we did not get a club class experience on the flight home,-0.012081128747795426,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Hong Kong to Copenhagen via London. The whole experience is a nightmare to me and my wife. My wife lost her luggage ever since the first day of our journey on 1st August because our two pieces of luggage were left in Heathrow Airport by BA staff when we took the transit flight from the UK to Copenhagen. We went to Menzies in CPH and they filed a repor. We stated in the missing report that if the luggage was found, they should be sent to our air b&b house in Marstal in CPH on or before 3rd August or deliver to the hotel we stayed in CPH if they were found on 4th August. On 2nd August, we found that the updated status of our missing luggage in the BA website showed that one of our luggage was found while another one had a possible match. Therefore, we kept phoning and emailing Menzies staff to urge them to send the luggage to our house but they failed to do so. And the website status showed that we chose to pick up the luggage in the airport, which was not our preference but we failed to change the preference on the website as it was preset. The system even changed the latest delivery date to 3th August 2020 instead of 2019 and we could not correct it by ourselves! On 3rd August, Menzies staff still failed to deliver the luggage to us so we told them we decided to pick them up at the airport. Unfortunately, when we went to the CPH airport on the 4th August, they told us that they had already sent the 'found' luggage to the island in Marstal on 4th. Apparently they did not follow our instructions and sent it to the wrong place on the wrong date. They then asked us to find the other luggage that had been scanned with a possible match randomly in the trolleys outside their office. We did find the other one by ourselves in the airport, which they claimed had been sent to the island but they insisted that it was the possible match one! They were so incompetent and even asked us to complain to the BA to push them to find the baggage for us. We believe that the baggage was the one which was sent to the island but is still missing but the staff messed it up. We were so confused which bag was really missing. We finally decided to ask them to deliver the luggage in Marstal to the airport and send it to the UK address which was our next destination. When we came back to the hotel in the evening on the 4th, we phoned Menzies again and found out that our luggage in Marstal had been sent back to the airport at 8 pm on the 4th. Hence, we decided to pick it up by ourselves on the 5th August before we flew to the UK. However, when we came to the airport again, we couldn't find our luggage and the staff didn't explain why and just told us to leave. If the luggage was sent it to the airport on the 4th, how come it would disappear on the 5th? The staff just kept saying that they were busy and that no one had time to look for the baggage for us. This service was totally unacceptable. We spnet hours parking at the airport and found that we got nothing! You can't imagine how furious and frustrated we were! We are literally sick of phoning Menzies staff every day and not getting anywhere. Now that Menzies staff asked us to pressure BA to in turn pressure them to locate our luggage. That's how ridiculous things have been for us. We are sure that you could do something about it. My wife has lost all her personal belongings since day 1 of our trip.",   hong kong to copenhagen via london the whole experience is a nightmare to me and my wife my wife lost her luggage ever since the first day of our journey on st august because our two pieces of luggage were left in heathrow airport by ba staff when we took the transit flight from the uk to copenhagen we went to menzies in cph and they filed a repor we stated in the missing report that if the luggage was found they should be sent to our air bb house in marstal in cph on or before rd august or deliver to the hotel we stayed in cph if they were found on th august on nd august we found that the updated status of our missing luggage in the ba website showed that one of our luggage was found while another one had a possible match therefore we kept phoning and emailing menzies staff to urge them to send the luggage to our house but they failed to do so and the website status showed that we chose to pick up the luggage in the airport which was not our preference but we failed to change the preference on the website as it was preset the system even changed the latest delivery date to th august  instead of  and we could not correct it by ourselves on rd august menzies staff still failed to deliver the luggage to us so we told them we decided to pick them up at the airport unfortunately when we went to the cph airport on the th august they told us that they had already sent the found luggage to the island in marstal on th apparently they did not follow our instructions and sent it to the wrong place on the wrong date they then asked us to find the other luggage that had been scanned with a possible match randomly in the trolleys outside their office we did find the other one by ourselves in the airport which they claimed had been sent to the island but they insisted that it was the possible match one they were so incompetent and even asked us to complain to the ba to push them to find the baggage for us we believe that the baggage was the one which was sent to the island but is still missing but the staff messed it up we were so confused which bag was really missing we finally decided to ask them to deliver the luggage in marstal to the airport and send it to the uk address which was our next destination when we came back to the hotel in the evening on the th we phoned menzies again and found out that our luggage in marstal had been sent back to the airport at  pm on the th hence we decided to pick it up by ourselves on the th august before we flew to the uk however when we came to the airport again we couldnt find our luggage and the staff didnt explain why and just told us to leave if the luggage was sent it to the airport on the th how come it would disappear on the th the staff just kept saying that they were busy and that no one had time to look for the baggage for us this service was totally unacceptable we spnet hours parking at the airport and found that we got nothing you cant imagine how furious and frustrated we were we are literally sick of phoning menzies staff every day and not getting anywhere now that menzies staff asked us to pressure ba to in turn pressure them to locate our luggage thats how ridiculous things have been for us we are sure that you could do something about it my wife has lost all her personal belongings since day  of our trip,-0.15564625850340139,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  London to Glasgow. BA customer service is unquestionably the least helpful, least accommodating, least friendly and least responsive so called service available. They clearly train their staff in the multitude of ways to frustrate their customers. I will try to avoid this airline from this point on. ",   london to glasgow ba customer service is unquestionably the least helpful least accommodating least friendly and least responsive so called service available they clearly train their staff in the multitude of ways to frustrate their customers i will try to avoid this airline from this point on ,-0.04642857142857142,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified |  Malaga to London Heathrow . A shambolic airline. Rude and incompetent Iberia ground staff in Malaga. BA sent warning of the 2 hour delay just before the late boarding began - sophisticated IT setup they have! Club Europe meal remains a big cutback from 2017 despite what BA claim. Cabin staff were bored from the start and despite 4 serving in Club cabin the service was very poor. Arrived Heathrow at 23.45 and then sat waiting 10 mins for ground staff to show up.  Simply appalling trip and truly ripped off.,   malaga to london heathrow  a shambolic airline rude and incompetent iberia ground staff in malaga ba sent warning of the  hour delay just before the late boarding began  sophisticated it setup they have club europe meal remains a big cutback from  despite what ba claim cabin staff were bored from the start and despite  serving in club cabin the service was very poor arrived heathrow at  and then sat waiting  mins for ground staff to show up  simply appalling trip and truly ripped off,-0.22749999999999998,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
Not Verified |  Heathrow to Glasgow. Again flight is delayed. It’s easier to use the train than fly with BA the staff don’t even get embarrassed anymore and stand smiling offering apologies to the tired and weary customers. Trouble is there is no other operators and it a case of take it or leave it. Very tired and disappointed to be paying my hard earned salary for this terrible service.,   heathrow to glasgow again flight is delayed it’s easier to use the train than fly with ba the staff don’t even get embarrassed anymore and stand smiling offering apologies to the tired and weary customers trouble is there is no other operators and it a case of take it or leave it very tired and disappointed to be paying my hard earned salary for this terrible service,-0.28739583333333335,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | A supremely awful experience from beginning to end. Flight to Vancouver delayed by 4 hours due to a plane defect that had been resolved the previous day but somehow no attempt made to make up the time in between. Only told once on board what the problem was. Delays at baggage reclaim meant I didn’t get out of Vancouver airport until after midnight (originally scheduled to arrive 6.55pm). This affected a camping trip, the booking for which could not be changed. Flight home marred by massive queues at baggage check in and on the plane, due to IT faults, none of which were communicated until we were seated on the plane and told they could not leave until passenger information could get through to the crew. Due to more IT faults the inflight entertainment was not working so nothing to watch for the 9 hour flight. Food was awful and we got a choice of one meal. Spent hours at Heathrow airport awaiting my flight home to Inverness only to be told by text one hour before departure that it was cancelled. Queued for hours to get some information from someone. They rebooked me on a flight for 26 hours later without checking this was ok - only discovered it was over a day later when I was handed my boarding pass. This means I’ve missed a trip with friends to the Edinburgh festival. Had to source my own hotel and food etc and reclaim on expenses - a lot of money coming out of my account whilst I wait for this. Now I’m seeing my rebooked flight is already delayed and was told by customer service that there’s no telling whether my bags will arrive with me - I have to wait at baggage reclaim and see! If they are not on the flight I have no information as to when I can expect to have my belongings back with me. These are merely the most significant issues, there were more and I’m really shocked at what a consistently terrible service has been provided. Between this, massive fines for data breaches and the fact that BA seem to have quite consistent and severe issues with IT, it is beyond my comprehension how they can still be in business.",  a supremely awful experience from beginning to end flight to vancouver delayed by  hours due to a plane defect that had been resolved the previous day but somehow no attempt made to make up the time in between only told once on board what the problem was delays at baggage reclaim meant i didn’t get out of vancouver airport until after midnight originally scheduled to arrive pm this affected a camping trip the booking for which could not be changed flight home marred by massive queues at baggage check in and on the plane due to it faults none of which were communicated until we were seated on the plane and told they could not leave until passenger information could get through to the crew due to more it faults the inflight entertainment was not working so nothing to watch for the  hour flight food was awful and we got a choice of one meal spent hours at heathrow airport awaiting my flight home to inverness only to be told by text one hour before departure that it was cancelled queued for hours to get some information from someone they rebooked me on a flight for  hours later without checking this was ok  only discovered it was over a day later when i was handed my boarding pass this means i’ve missed a trip with friends to the edinburgh festival had to source my own hotel and food etc and reclaim on expenses  a lot of money coming out of my account whilst i wait for this now i’m seeing my rebooked flight is already delayed and was told by customer service that there’s no telling whether my bags will arrive with me  i have to wait at baggage reclaim and see if they are not on the flight i have no information as to when i can expect to have my belongings back with me these are merely the most significant issues there were more and i’m really shocked at what a consistently terrible service has been provided between this massive fines for data breaches and the fact that ba seem to have quite consistent and severe issues with it it is beyond my comprehension how they can still be in business,-0.04775641025641027,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Palma to London Heathrow. How does British Airways get away with having such a useless IT system and presumably team of IT staff / management? These issues recur on such a frequent basis it is now time for some heads to roll, preferably from the CEO down. Just read a fatuously stupid interview with Alex Cruz talking about how his children are guiding him on the future of air travel, when this man cannot manage to run the airline properly in 2019 - let alone try to make himself look all eco-friendly with such comments. I have been a loyal customer for over 48 years, and it seems that BA have not the slightest interest in those of us that pay full fares and have been through all the lows of BA without complaint until now. My patience has run out. ",   palma to london heathrow how does british airways get away with having such a useless it system and presumably team of it staff  management these issues recur on such a frequent basis it is now time for some heads to roll preferably from the ceo down just read a fatuously stupid interview with alex cruz talking about how his children are guiding him on the future of air travel when this man cannot manage to run the airline properly in   let alone try to make himself look all ecofriendly with such comments i have been a loyal customer for over  years and it seems that ba have not the slightest interest in those of us that pay full fares and have been through all the lows of ba without complaint until now my patience has run out ,-0.0747863247863248,Negative,"['Customer Service', 'Staffing Levels']"
"✅ Trip Verified |  London City to Ibiza. Disappointing. All the flights were cancelled without explanation - presumably because the striking staff didn't turn up, so trip was ruined. Got a replacement ticket for a different destination on a different week. Trip was basic. The meal consisted of two small shortbread biscuits. British Airways is now firmly in the bucket airlines, easily beaten by Easyjet",   london city to ibiza disappointing all the flights were cancelled without explanation  presumably because the striking staff didnt turn up so trip was ruined got a replacement ticket for a different destination on a different week trip was basic the meal consisted of two small shortbread biscuits british airways is now firmly in the bucket airlines easily beaten by easyjet,-0.012962962962962966,Negative,"['Customer Service', 'Staffing Levels']"
"✅ Trip Verified |  Calgary to London. Staff were not in high standards. Looked rushed and not polite, did not look professional enough. In our flight back to London staff were laughed and just chilled very loudly in back of the aircraft. There was not welcome snacks. We sat in the very last row and food choice ended. Only chicken was our option to have. Very sad and staff did not care about this situation.",   calgary to london staff were not in high standards looked rushed and not polite did not look professional enough in our flight back to london staff were laughed and just chilled very loudly in back of the aircraft there was not welcome snacks we sat in the very last row and food choice ended only chicken was our option to have very sad and staff did not care about this situation,-0.06272727272727273,Negative,['Customer Service']
"✅ Trip Verified |  Mykonos to London flight delayed and waiting to depart. They are not on time, be prepared to miss your connections, take off 2 hours late,. The staff is some of the worst I have had on airlines. You may be stuck on the runway and they won’t offer you any water.  The worst business class experience I have had. ",   mykonos to london flight delayed and waiting to depart they are not on time be prepared to miss your connections take off  hours late the staff is some of the worst i have had on airlines you may be stuck on the runway and they won’t offer you any water  the worst business class experience i have had ,-0.7666666666666666,Negative,"['Customer Service', 'Staffing Levels']"
"✅ Trip Verified |  Lisbon to London. Business class is just economy class with an empty middle seat. No leg room for me. Meal service had no choice by the time they got halfway through business class. All that was left was cod. Freezing cold, but no blankets. Poor staff spent most of the flight apologising. Never fly British Airways. ",   lisbon to london business class is just economy class with an empty middle seat no leg room for me meal service had no choice by the time they got halfway through business class all that was left was cod freezing cold but no blankets poor staff spent most of the flight apologising never fly british airways ,-0.12222222222222223,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
✅ Trip Verified |  Frankfurt to London. BA staff watched while security went through partner's bag for around 30 mins. It required a call to police who sauntered up and stared at the bag for a while - actually just clothes. When they were finishing the flight dispatcher closed the flight. Only 1-2 minutes required. Much longer spent unloading my luggage. We had checked this bag in almost 2 hours previously and arrived at security in plenty of time.,   frankfurt to london ba staff watched while security went through partners bag for around  mins it required a call to police who sauntered up and stared at the bag for a while  actually just clothes when they were finishing the flight dispatcher closed the flight only  minutes required much longer spent unloading my luggage we had checked this bag in almost  hours previously and arrived at security in plenty of time,-0.027777777777777776,Negative,"['Customer Service', 'Specific Service Issues']"
